Area,Latitude,Longitude
Berģi Berģu 160-k2,56.976903029902,24.310878712841
Imanta Slokas 205,56.96254557048,24.009216884349
Purvciems,56.9557,24.1822
Zolitūde Bieziņa 6,56.945006477505,24.022574192092
Imanta Dammes 30,56.964434220525,24.011599254537
Mežciems Hipokrāta 33,56.961042837243,24.236347543417
Grīziņkalns Vārnu 15,56.959226125275,24.15022156524
Ziepniekkalns Ozolciema 8,56.897705014282,24.077185012436
centrs Brīvības 100,56.961019201903,24.132731110675
Imanta,56.9601,24.0022
Jugla,56.896536944,24.817634722
Jāņavārti,56.91895,24.18585
Purvciems,56.9557,24.1822
Vecmīlgrāvis Melīdas 4,57.029569076996,24.106238673416
Ziepniekkalns Vienības g. 192,56.899954465637,24.080335434564
Mežciems Hipokrāta 20,56.959972086252,24.238943832282
Ķengarags Maskavas 202,56.921042839254,24.170197540727
Imanta Dammes 6,56.961789902589,24.01468823678
centrs Čaka 30A,56.955505350816,24.134899877847
Berģi Upesciema 13,56.986568986509,24.309651994954
Krasta r-ns Rītupes 34,56.214546,26.018436
Vecmīlgrāvis Dombrovska 75,57.037162569921,24.094825256086
Ķengarags Maskavas 313,56.909321780049,24.18263743366
Vecmīlgrāvis Vecmīlgrāvja 7,57.028445803605,24.104838198653
Purvciems Dzelzavas 65,56.956443332979,24.196053326269
Mežaparks Ezermalas 13,56.997249205406,24.171244844334
Pļavnieki Ilūkstes 55,56.940321196573,24.195022583172
Sarkandaugava Sīmaņa 3А,56.993006955569,24.127459744442
Bolderāja,57.0278,24.0417
centrs Bruņinieku 104,56.955398982435,24.133081638963
Maskavas priekšpilsēta Maskavas 237a,56.85460987,24.926839006
Purvciems Nīcgales 4,56.958811258061,24.174018680407
Pļavnieki Salnas 11,56.942822900271,24.224438335725
Teika Pīkola 28,56.970289826813,24.186380556551
Ķengarags Rasas 5a,56.904849345227,24.204881351331
Ķengarags Maskavas 321,56.908322399041,24.185980900957
Teika Laimdotas 45,56.970517974405,24.188350365895
Pļavnieki Rencēnu 38,56.92160567591,24.215535365145
Pļavnieki Pļavnieku 10,56.941019171482,24.211461007141
Dārzciems Jaunrozes 13,56.946736794866,24.166226071832
Āgenskalns Gregora 4,56.94428000224,24.058265003403
Āgenskalns Baložu 19,56.946049208506,24.071307949506
centrs Matīsa 33,56.956359743339,24.135007710821
Zolitūde Gramzdas 17,56.944604588266,24.009293555353
Imanta Ērkšķu 2,56.952856253305,23.991160046411
Krasta r-ns Maskavas 220A,56.8948,24.21364
Mežciems Hipokrāta 41,56.959643422741,24.236360368605
centrs Brīvības 134,56.962979643907,24.137101049153
Krasta r-ns Maskavas 190,56.8948,24.21364
Ķengarags Salaspils 8,56.921741232616,24.178702197224
Maskavas priekšpilsēta Lubānas 34,56.85460987,24.926839006
centrs Antonijas 6a,56.957287767623,24.109361024194
Sarkandaugava Viestura pr. 9,56.997280138078,24.131041757823
centrs Vidus 11,56.961302158342,24.102662665066
centrs Zaļā 7,56.959611039034,24.115558232457
centrs Ganību d. 17,56.974328517436,24.111061647586
centrs Birznieka-Upīša 27,56.948845240074,24.124836224796
Jugla Juglas 10,56.986463673588,24.246835109116
centrs Vārnu 4,56.281545737889,27.400767368917
Ķengarags Maskavas 268,56.905374960624,24.184782170554
Āgenskalns Ventspils 45 k. 1,56.932388294763,24.060238223437
Ziepniekkalns Īslīces 1,56.902414402378,24.084802924168
centrs Čaka 26,56.955505350816,24.134899877847
Purvciems Ķeguma 45,56.963522508012,24.196847718963
Mangaļi Lēdurgas 22,57.322314444,24.779180556
Mangaļi,56.0838175,21.190238056
Zolitūde,56.9432,24.0076
Dārzciems,57.141809,22.655129
Grīziņkalns,56.9597,24.1517
Torņakalns Āpšu 3,56.923422815528,24.092241021567
Bolderāja,57.0278,24.0417
Pļavnieki Tīnūžu 14,56.934151571527,24.208740933424
Ķengarags Krustpils 123a,56.904054599304,24.220130659742
Purvciems Dzelzavas 19/3,56.961671006676,24.172917041173
Iļģuciems Buļļu 20,56.965267235854,24.057905016785
Šampēteris-Pleskodāle Volguntes 27a,56.937868866315,24.04074340562
centrs Stabu 52,56.954283380622,24.13249192071
centrs Miera 9,56.96135,24.13002
Vecmīlgrāvis Meldru 28,57.033521862997,24.093195002902
Āgenskalns Nomales 6,56.936447533585,24.057277107233
Ķengarags Krustpils 73,56.912254112266,24.205881591982
centrs Maskavas 35,56.940018956987,24.126671349689
Āgenskalns Elvīras 13b,56.946207693287,24.053189467663
centrs Skolas 36a,56.960239659424,24.123147495986
Zolitūde Bieziņa 7,56.945317399204,24.019596605673
Imanta Dammes 13,56.961850052049,24.010865402002
Dārzciems Zeltiņu 25,56.947141325339,24.170809589329
Zolitūde Gramzdas 21,56.943291696727,24.006098516091
Teika Burtnieku 1,56.974623805462,24.184430085995
Šampēteris-Pleskodāle Lielirbes 13,56.934225422019,24.042988271988
centrs Čaka 26,56.955505350816,24.134899877847
centrs Čaka 26,56.955505350816,24.134899877847
Vecmīlgrāvis Vanadziņa g. 7,57.031991024051,24.106067374398
Maskavas priekšpilsēta Daugavpils 49,55.871339722,26.515976111
Imanta Anniņmuižas 20,56.958609674728,24.022837384155
Torņakalns Bauskas 151,56.922521903016,24.095343597113
Dārzciems Zeltiņu 5,56.948576401619,24.165139932621
Krasta r-ns Zilupes 14,56.38616,28.12165
Pļavnieki Saharova 17,56.9369861077,24.202137902399
Mežciems Biķernieku 220,56.957133484715,24.255515196606
Purvciems Pūces 51,56.954108520601,24.191059897236
Vecmīlgrāvis Rinkas 5,57.03261687615,24.10191233467
Purvciems Pūces 49,56.953948317801,24.190970498422
centrs Barona 14,56.95101904809,24.120963537677
centrs Čaka 31,56.951678848536,24.127633122184
Čiekurkalns,56.9834,24.179
Maskavas priekšpilsēta Maskavas 79,56.85460987,24.926839006
centrs Čaka 49,56.953756775411,24.131491292114
Mežciems Kaivas 50 k-4,56.95716805852,24.247531595877
Āgenskalns Baldones 26,56.94595303692,24.058964310219
Mežciems Kaivas 31 k-5,56.95716805852,24.247531595877
centrs Brīvības 91,56.960718661161,24.131580770088
Zolitūde,56.9432,24.0076
Āgenskalns Pārslas 10,56.935231068516,24.061648611199
Pļavnieki Ilūkstes 34,56.946031666456,24.196656578199
Āgenskalns H. Celmiņa 13,56.9355,24.0709
Imanta Anniņmuižas 43,56.959156316929,24.014335020144
Mežaparks Viestura pr. 95,57.009275982626,24.12806500873
centrs Čaka 30,56.955505350816,24.134899877847
centrs Ģertrūdes 23,56.956302281027,24.124778560956
Torņakalns Āpšu 4,56.923832709638,24.092556176291
centrs Vēžu 1,55.867799,26.519917
Ziepniekkalns,56.9141,24.0931
Dzegužkalns,56.96302,24.06825
Mežaparks Viestura pr. 95,57.009275982626,24.12806500873
Maskavas priekšpilsēta Krāslavas 21,56.025418611,27.434383169
Čiekurkalns Rusova 7,56.988837303825,24.167760005261
Sarkandaugava,56.9931,24.1235
Purvciems,56.9557,24.1822
Ķengarags Prūšu 73,56.90615302935,24.202285659482
Ķengarags Višķu 19,56.900389015555,24.213095230198
Dārzciems Sesku 10/1,56.944406432331,24.175248300366
Ķengarags Aviācijas 23/1,56.903829803118,24.201511039076
centrs Ausekļa 4,56.959773496531,24.100201594044
Mežciems Druvienas 21,56.971867734755,24.229248070293
Sarkandaugava,56.9931,24.1235
Purvciems,56.9557,24.1822
centrs,55.867799,26.519917
Mežciems Eizenšteina 37,56.967463827125,24.233760440138
centrs Rūpniecības 11,56.960852549156,24.103117983346
centrs Stabu 21,56.957248721696,24.126572926528
centrs Maskavas 48a,56.939404521575,24.123877996637
Pļavnieki Zemes 7,56.942744087962,24.199121155482
Teika Ķeguma 52,56.966959835892,24.195171636032
Iļģuciems V. Buļļu 25,56.966459556566,24.055217698916
Krasta r-ns Maskavas 173b,56.8948,24.21364
Maskavas priekšpilsēta Maskavas 173b,56.85460987,24.926839006
centrs Matīsa 115,56.956210827922,24.135320078527
centrs Maskavas 190,56.9488,24.12129
centrs Mednieku 4,56.960347811572,24.106928683136
Mežaparks Ķempes 2A,56.994568817879,24.166173577077
centrs Martas 7,56.955306870533,24.127678476819
Ķengarags Višķu 1,56.898064974745,24.211260102386
Mežciems Hipokrāta 9,56.967529569786,24.238272295083
centrs Maskavas 79,56.93983950044,24.137647032802
centrs Maskavas 81,56.939744659206,24.137972753559
centrs Valdemāra 123,56.967115387305,24.130215582867
centrs Maskavas 81А,56.939623561777,24.137944886494
centrs Zaļā 10,56.959729971137,24.116065164257
Maskavas priekšpilsēta Ludzas 36 k-1,56.517207062,27.832991977
centrs Ģertrūdes 99 k-1,56.953211031995,24.130472460693
Ķengarags Aglonas 27,56.91315029714,24.183597824532
Ķengarags Maskavas 259 k-5,56.920754422291,24.171758823161
Teika Zemgala 77,56.976675021648,24.1634023474
Purvciems Dzelzavas 110,56.953506991793,24.207496339442
Maskavas priekšpilsēta Pirts 9,56.85460987,24.926839006
Zolitūde Zolitūdes 38,56.946190927316,24.002371332855
centrs,55.867799,26.519917
Teika Stūrīša 32,56.973340975628,24.188127171145
centrs Valdemāra 79/81,56.962950895603,24.124661655503
Imanta,56.9601,24.0022
centrs Bruņinieku 28,56.955953769083,24.132007042116
Āgenskalns Kalnciema 9A,56.945877284054,24.077215251761
Zolitūde Zolitūdes 75 k-3,56.941147816246,24.005039705558
Ziepniekkalns Garozes 17,56.917724190926,24.1003738185
centrs Bruņinieku 121,56.955081039954,24.133978380237
centrs Bruņinieku 93,56.955081039954,24.133978380237
Šampēteris-Pleskodāle Irlavas 20,56.939446498222,24.036427730882
Imanta Anniņmuižas 13,56.958299232432,24.022368545261
Iļģuciems Dzirciema 71,56.964914756955,24.055636458167
Imanta Kurzemes pr. 152,56.957575691378,23.999908726662
Pļavnieki Dravnieku 3,56.944191024785,24.209729708786
Mežaparks Ezermalas 13,56.997249205406,24.171244844334
Pļavnieki Dravnieku 3,56.944191024785,24.209729708786
Pļavnieki Dravnieku 3,56.944191024785,24.209729708786
Zolitūde Zolitūdes 36,56.946991858475,24.000922102993
Maskavas priekšpilsēta Lubānas 60,56.85460987,24.926839006
centrs Miera 10,56.961293451975,24.130123099021
Krasta r-ns Rītupes 3,56.214546,26.018436
Iļģuciems Skujenes 13,56.962720202264,24.047788256113
Mežciems Eizenšteina 39,56.96702115641,24.23391922639
Mangaļi Briežu 9,56.0838175,21.190238056
Teika Zemgala 80,56.977612200872,24.165642716919
Pļavnieki Ulbrokas 12 k-3,56.941520971576,24.217238246406
centrs Čaka 67/69,56.955721016788,24.135153907515
centrs Stabu 72,56.954283380622,24.13249192071
Purvciems Nīcgales 4,56.958811258061,24.174018680407
Krasta r-ns Maskavas 180,56.8948,24.21364
centrs Bruņinieku 75d,56.956381001361,24.131495613664
Torņakalns Āpšu 4,56.923832709638,24.092556176291
Iļģuciems,56.9715,24.064
Pļavnieki Pavasara g. 4,56.934167340833,24.198329748678
Jugla Kvēles 24,56.976254234383,24.242638281931
Bolderāja Gobas 28,57.027813301855,24.054844907086
Šampēteris-Pleskodāle Lielirbes 13,56.934225422019,24.042988271988
centrs Antonijas 16A,56.95914,24.11306
Dzegužkalns M. Stacijas 4,56.96028,24.04583
Pļavnieki Kaudzīšu 46,56.937385042873,24.213428792495
Purvciems Vējavas 10,56.956047153649,24.168012834583
centrs Hospitāļu 23,56.971440616516,24.136517655168
Purvciems Ūnijas 36,56.964890448972,24.177443944597
Purvciems Vaidavas 13,56.961200153672,24.178132710537
centrs Laboratorijas 18,56.958356004655,24.149119343678
Purvciems Purvciema 50,56.954886411163,24.185672293266
Ķīpsala Ķīpsalas 49,56.955056214204,24.082537596169
centrs Ausekļa 4,56.959773496531,24.100201594044
Vecrīga Republikas laukums 3,56.954938367454,24.099206199916
Purvciems Ieriķu 37,56.963964518852,24.163670541067
Āgenskalns Bauskas 8/3,56.924866110517,24.094098603397
centrs Maskavas 190,56.9488,24.12129
Vecmīlgrāvis,57.0288,24.1091
Āgenskalns,56.9355,24.0709
Ķengarags,56.9149,24.1752
Teika,56.733654,24.186503
Imanta,56.9601,24.0022
Ziepniekkalns,56.9141,24.0931
Iļģuciems,56.9715,24.064
centrs,55.867799,26.519917
Bolderāja,57.0278,24.0417
Pļavnieki,56.9396,24.2042
Jugla,56.896536944,24.817634722
Purvciems,56.9557,24.1822
Sarkandaugava,56.9931,24.1235
Mežaparks,57.0006,24.1621
Dārzciems,57.141809,22.655129
Mežciems,56.6172,23.7795
Čiekurkalns,56.9834,24.179
Zolitūde,56.9432,24.0076
Dzegužkalns,56.96302,24.06825
Maskavas priekšpilsēta,56.531181667,21.0152575
Grīziņkalns,56.9597,24.1517
Krasta r-ns,56.439538333,24.922594722
Daugavgrīva,57.0382,24.027
Vecāķi,57.0773,24.1115
Zolitūde Skrīnes 6,56.942939031445,24.026345606165
Jaunciems,57.391,22.7554
Klīversala,56.944850556,24.092418333
Dreiliņi,56.943384722,24.254289444
Mangaļi,56.0838175,21.190238056
Mangaļsala,57.0522,24.0696
Zasulauks,56.9427,24.0547
Vecrīga,56.948484167,24.108272778
Ķīpsala,56.955389444,24.081588889
Šampēteris-Pleskodāle,56.933160003709,24.018174989157
Berģi,56.9917,24.303126111
Torņakalns,56.9322,24.089
centrs,55.867799,26.519917
Krasta r-ns Grēdu 17,56.439538333,24.922594722
centrs Tomsona 30,56.96645924867,24.127993896965
centrs Dzirnavu 132,56.947396954332,24.125338946492
Purvciems Dzelzavas 38,56.958204746212,24.179198139917
Ķengarags Maskavas 250 k-1,56.918911580027,24.172299202121
Pļavnieki Tīnūžu 1а,56.93472040856,24.205269123763
centrs,55.867799,26.519917
Iļģuciems Lielezeres 10,56.959245743677,24.055050417807
Vecrīga Kalēju 57,56.945621425133,24.111356880579
centrs Maskavas 31,56.940025704419,24.125941872655
centrs Tallinas 32,56.961874920069,24.138891673547
Vecrīga,56.948484167,24.108272778
Maskavas priekšpilsēta,56.531181667,21.0152575
Imanta,56.9601,24.0022
Maskavas priekšpilsēta Sadovņikova 30,56.85460987,24.926839006
Maskavas priekšpilsēta Sadovņikova 31,56.85460987,24.926839006
Maskavas priekšpilsēta Krāslavas 30,56.025418611,27.434383169
centrs Stabu 57B,56.958674307012,24.123698409746
Ķengarags Rasas 30,56.90451986323,24.206401814037
centrs Kurbada 3,56.947865759464,24.137595735554
Maskavas priekšpilsēta,56.531181667,21.0152575
Imanta Anniņmuižas 38 K-2,56.961414466163,24.01848622469
centrs Timoteja 1A,56.944341839731,24.122495485527
Āgenskalns Zvanu 7,56.943270107951,24.077032552796
centrs Lāčplēša 62,56.952387238432,24.128961482185
Ziepniekkalns Valdeķu 62,56.902293554801,24.09431498376
Pļavnieki Deglava 164/1,56.943484453649,24.226043795143
Mežaparks Ezermalas 13-5,56.997249205406,24.171244844334
centrs Visvalža 1,56.948937930609,24.129356408552
Vecmīlgrāvis Meldru 2,57.02726663396,24.103968923726
Purvciems,56.9557,24.1822
Pļavnieki Tīnūžu 14,56.934151571527,24.208740933424
Ziepniekkalns Kaplavas 5,56.908472113734,24.0786857922
Ziepniekkalns Kaplavas 5,56.908472113734,24.0786857922
Āgenskalns Āgenskalna 22a,56.945456582375,24.062273874265
centrs,55.867799,26.519917
Imanta Imantas 3C,56.953586329339,24.026636794098
Āgenskalns M. Nometņu 42a,56.935737599501,24.067752092965
Dārzciems Trasuna 24,57.141809,22.655129
Mežciems Eizenšteina 63,56.962076500037,24.234318496577
Jugla Brīvības 371,56.988062852444,24.220581836981
Imanta Slokas 134,56.963438409194,24.008586920051
Jāņavārti Jāņavārtu 35 k-4,56.91895,24.18585
Vecrīga Jāņa sēta 5,56.947844134154,24.110698711179
Imanta Rigondas g. 7,56.965143963213,24.019112840304
Iļģuciems Spilves 25,56.972484666604,24.056676465493
Purvciems Dzelzavas 74,56.95542,24.19289
Ķengarags Maskavas 279/5,56.919663783274,24.174490976371
Teika Brīvības 217,56.975257697111,24.173012115034
centrs Riepnieku 4,56.944005390137,24.125737354218
centrs Zirņu 6,57.171960928092,21.570996298255
Pļavnieki Lubānas 56,56.94082852249,24.238036583923
Purvciems Ūnijas 68/1,56.961772940739,24.182216621416
centrs Čaka 44,56.955505350816,24.134899877847
centrs Čaka 44,56.955505350816,24.134899877847
centrs Ausekļa 3,56.960071978297,24.1000173786
Vecrīga Klostera 9/11,56.950777335582,24.103268163774
Bolderāja Gobas 16,57.031354249083,24.051075307768
centrs J. Daliņa 4,56.970293504203,24.128908937807
Purvciems Dzelzavas 25,56.95967238633,24.17919639705
Bolderāja Gobas 35,57.032276621148,24.054417274158
Purvciems Dzelzavas 31,56.960894909481,24.180539740663
Mežaparks Viestura pr. 22,57.019434052994,24.133593963521
Aplokciems Viestura pr. 22,57.019434052994,24.133593963521
Ziepniekkalns Ozolciema 32,56.899922155957,24.098510559371
Berģi Rožu 21,56.997564905251,24.277979994582
Purvciems Dzelzavas 38,56.958204746212,24.179198139917
centrs Maskavas 33,56.939990961431,24.126201376378
centrs Lāčplēša 65,56.952470998924,24.129104884657
Imanta,56.9601,24.0022
Imanta Kurzemes pr. 130,56.963057623693,24.000988064334
centrs Tērbatas 72,56.958733813935,24.132817155046
Jugla Vangažu 12,56.986129060486,24.225001238935
centrs Ģertrūdes 45,56.953545440365,24.129878989962
"Jugla Brīvības 386, k3",56.986469237176,24.220197987117
centrs Baznīcas 45,56.959888535007,24.124791396524
centrs Dainas 10a,56.958332385934,24.137411483595
centrs Vīlandes 8,56.960087526812,24.102074078075
centrs Dainas 10a,56.958332385934,24.137411483595
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
centrs Marijas 14A,56.950229488839,24.124463324986
Ziepniekkalns Valdeķu 53,56.901613520674,24.092364824436
Ziepniekkalns Dignājas 4,56.912629456261,24.116593090032
Maskavas priekšpilsēta Krāslavas 14,56.025418611,27.434383169
centrs Marijas 14a,56.950229488839,24.124463324986
centrs Raiņa bulv. 2,56.954220792723,24.109298178977
Ziepniekkalns,56.9141,24.0931
Vecmīlgrāvis,57.0288,24.1091
Pļavnieki,56.9396,24.2042
centrs Blaumaņa 11/13,56.953836937183,24.123766639587
Imanta,56.9601,24.0022
Iļģuciems,56.9715,24.064
Bolderāja,57.0278,24.0417
centrs,55.867799,26.519917
centrs,55.867799,26.519917
Āgenskalns Kuģu 13,56.942814484105,24.095533504972
Maskavas priekšpilsēta Ludzas 81,56.517207062,27.832991977
Sarkandaugava Sliežu 33,57.008367193868,24.125460588886
Teika Kastrānes 3,56.967895220855,24.177256130551
Āgenskalns Kuģu 13,56.942814484105,24.095533504972
Ziepniekkalns Ozolciema 32,56.899922155957,24.098510559371
centrs Valdemāra 73,56.96205523325,24.12320165776
centrs Bruņinieku 25,56.958370557525,24.128397830747
Iļģuciems Baltā 19,56.970819844924,24.064546557475
Purvciems Stirnu 48,56.964335742667,24.194809476837
centrs Elijas 26,56.940214087693,24.126165837108
Purvciems Madonas 2,56.959671815656,24.16674918831
centrs Ausekļa 2,56.959412948969,24.100175013851
Āgenskalns Amālijas 5A,56.940054440663,24.07772344723
Āgenskalns Amālijas 5A,56.940054440663,24.07772344723
Āgenskalns Amālijas 5A,56.940054440663,24.07772344723
Mežaparks Ezermalas 4,56.99498035778,24.172717515386
Mežaparks Ezermalas 4,56.99498035778,24.172717515386
Purvciems,56.9557,24.1822
Ķengarags Lokomotīves 60,56.90690586045,24.20320659209
Purvciems Purvciema 13,56.953440082682,24.16712185695
centrs Vēžu 1,55.867799,26.519917
Ziepniekkalns Līvciema 57,56.904065078222,24.102836540835
centrs Barona 6,56.949786815998,24.118498424237
Teika Āraišu 38,56.972263780973,24.171287043361
Ķengarags Prūšu 19k2,56.906272243623,24.201527246456
Mangaļi Ezera 18,56.0838175,21.190238056
Bieriņi Abavas 1,56.926480486899,24.080571367095
Ziepniekkalns Īslīces 1,56.902414402378,24.084802924168
centrs Alojas 2,56.967098135951,24.12979534912
Dzegužkalns Daugavgrīvas 74a,57.0382,24.027
centrs,55.867799,26.519917
Āgenskalns Daugavgrīvas 41,56.950878347618,24.072377002086
Āgenskalns Mārupes 8,56.933832783498,24.071393869977
centrs,55.867799,26.519917
Ziepniekkalns Dižozolu 9,56.903126251322,24.096361842999
Torņakalns Altonavas 17,56.925591273104,24.084757148052
centrs Brīvības 114,56.961968967288,24.134558796419
Āgenskalns Akmeņu 15,56.939763644216,24.096376385585
Imanta Anniņmuižas 38 k-4,56.961414466163,24.01848622469
centrs Asara 9,56.94855,24.11701
centrs Marijas 14,56.950229488839,24.124463324986
Teika Brīvības 338,56.980947831042,24.19212306181
Purvciems Purvciema 20,56.95329414852,24.170366547926
Čiekurkalns Čiekurkalna 3. šķ l. 1,56.981730992438,24.169810485736
centrs Ģertrūdes 65/2,56.953211031995,24.130472460693
centrs Ģertrūdes 65/2,56.953211031995,24.130472460693
Āgenskalns Vīlipa 8,56.947160552758,24.059899142523
centrs Stabu 100,56.954283380622,24.13249192071
centrs J. Daliņa 8,56.970293504203,24.128908937807
Vecmīlgrāvis,57.0288,24.1091
Teika Ķeguma 39,56.966066638527,24.194472529454
Mangaļi Lēdurgas 16,57.322314444,24.779180556
Bolderāja Gobas 16,57.031354249083,24.051075307768
Mežciems Eizenšteina 63,56.962076500037,24.234318496577
Iļģuciems Dzirciema 57,56.96186733509,24.053091502706
Iļģuciems Riekstu 13,56.967779167089,24.064188451695
centrs Jēzusbaznīcas 5,56.940916323541,24.122339330671
Pļavnieki Pavasara g. 4,56.934167340833,24.198329748678
Dārzciems Sitas 2,56.93275048246,24.183730724877
centrs Lāčplēša 29,56.954227232713,24.125661008904
centrs Valdemāra 77,56.962867569203,24.124521443813
centrs Jēzusbaznīcas 5,56.940916323541,24.122339330671
centrs Stabu 87a,56.958674307012,24.123698409746
Vecmīlgrāvis,57.0288,24.1091
Vecrīga Vecpilsētas 12,56.946280724657,24.112328290313
Vecrīga Vecpilsētas 12,56.946280724657,24.112328290313
centrs Lāčplēša 36,56.953699006943,24.126385090676
centrs Stabu 46,56.954651316919,24.131696997081
centrs Dzirnavu 115A,56.955311032348,24.119417422389
Ķengarags Prūšu 38,56.911355338833,24.192425739942
Mežaparks Viestura pr. 53,57.002694260796,24.127362772882
centrs Katrīnas d. 6,56.969261824605,24.102012880194
Teika Raunas 58 k-3,56.967178808365,24.189574918984
Āgenskalns Kalnciema 44,56.941801118801,24.062155349088
Maskavas priekšpilsēta Krāslavas 14,56.025418611,27.434383169
centrs Ganību d. 15,56.973650211922,24.110645569912
Purvciems Stirnu 19,56.956679243276,24.182111369415
centrs Valdemāra 76,56.966194931372,24.130476007384
Āgenskalns Raņķa d. 34,56.948514393041,24.077609891108
Āgenskalns Raņķa d. 34,56.948514393041,24.077609891108
Āgenskalns Raņķa d. 34,56.948514393041,24.077609891108
Āgenskalns Raņķa d. 34,56.948514393041,24.077609891108
Āgenskalns Raņķa d. 34,56.948514393041,24.077609891108
Šampēteris-Pleskodāle Zalves 27,56.939011563836,24.037782653954
Āgenskalns M. Nometņu 1,56.933857395388,24.079102423041
Mežciems Kaivas 50,56.95716805852,24.247531595877
centrs Čaka 123,56.95937560495,24.141985858376
centrs Ģertrūdes 23,56.956302281027,24.124778560956
Teika Brīvības 231,56.976247845565,24.176261100186
centrs Krasta 86,55.867799,26.519917
Ķengarags Maskavas 423,56.900035076089,24.209039913555
Krasta r-ns Salacas 16,57.851428986,24.468301773
centrs Brīvības 72k2,56.95993,24.12955
centrs Ģertrūdes 135,56.953211031995,24.130472460693
centrs Valdemāra 57/59,56.96005311967,24.119981951361
centrs Dzirnavu 92,56.95043690023,24.12422842639
centrs Miera 103,56.965718958262,24.13337269279
Vecrīga Peitavas 5,56.94605905847,24.110216456089
Mežaparks Ezermalas 4,56.99498035778,24.172717515386
Mežaparks Ezermalas 4,56.99498035778,24.172717515386
Sarkandaugava Viestura pr. 97,57.009932537102,24.12829701981
Āgenskalns Margrietas 16,56.940440109091,24.057519256656
Ziepniekkalns Vienības g. 192,56.899954465637,24.080335434564
centrs Ieroču 1,56.975666688278,24.140053896299
Mežciems Hipokrāta 24,56.959972086252,24.238943832282
Ziepniekkalns,56.9141,24.0931
Iļģuciems,56.9715,24.064
centrs Vesetas 28,56.965372083651,24.124560851596
Purvciems Ieriķu 60,56.965274469793,24.186646576445
Zolitūde Rostokas,56.949154116316,24.01780689045
Teika Zemgala 80,56.977612200872,24.165642716919
Pļavnieki Rudens 10,56.937874412684,24.200184548725
centrs Brīvības 111,56.962647153013,24.135073282137
Iļģuciems Lidoņu 20,56.971949528413,24.059672557791
Iļģuciems Vaidelotes 21,56.967337042126,24.049589970154
centrs Dzirnavu 149A,56.955311032348,24.119417422389
Maskavas priekšpilsēta Kalupes 12,56.086355833,26.548207778
centrs Ģertrūdes 110,56.953131340248,24.130321459456
Katlakalns Gulbju 1,56.865892925703,24.188341453759
centrs Brīvības 95,56.960919736629,24.132126218238
Ziepniekkalns Ozolciema 14/1,56.898665541896,24.084660600012
Ķengarags Prūšu 4,56.915211535103,24.182244648852
centrs Kalniņa 1,56.948918233511,24.121395270416
centrs Maskavas 131,56.937802657218,24.150844278621
centrs Krasta 25,56.939490142716,24.122254421991
centrs Rūpniecības 25,56.962721516022,24.103550900398
Purvciems Dzelzavas 106,56.953506991793,24.207496339442
Purvciems Dzelzavas 93,56.955534636875,24.202252936621
centrs Ģertrūdes 105,56.953211031995,24.130472460693
Purvciems Staiceles 15,56.958710608103,24.173870479215
centrs Barona 135,56.960912258768,24.140451417533
Ziepniekkalns Ozolciema 18,56.898677778554,24.087084777559
centrs Republikas laukums 3,56.954938367454,24.099206199916
Maskavas priekšpilsēta Krāslavas 22,56.025418611,27.434383169
Mežaparks Viestura pr. 95,57.009275982626,24.12806500873
centrs Čaka 83,56.956690856929,24.136981363447
centrs Brīvības 148,56.962979643907,24.137101049153
centrs Kazarmu 2a,56.97391440951,24.138675408502
Maskavas priekšpilsēta Daugavpils 48В,55.871339722,26.515976111
Vecrīga M. Smilšu 13,56.950213060689,24.109613226551
Teika Ropažu 16B,56.976643723492,24.1705125201
Teika Ropažu 16B,56.976643723492,24.1705125201
centrs Sadovņikova 31,56.941984136096,24.134310113329
centrs Sadovņikova 31,56.941984136096,24.134310113329
centrs Sadovņikova 31,56.941984136096,24.134310113329
Āgenskalns Rododendru 14,56.948254218767,24.049777949252
Pļavnieki,56.9396,24.2042
centrs Alūksnes 2,57.442079458493,26.930688770936
centrs Krāsotāju 18,56.955118620282,24.145199546658
centrs Blaumaņa 21,56.952676204644,24.125259578777
Iļģuciems Buļļu 31a,56.967430483134,24.054288884795
Imanta Dubultu 20,56.958608957919,24.005912724657
Mežaparks Viestura pr. 53,57.002694260796,24.127362772882
Pļavnieki Saharova 17,56.9369861077,24.202137902399
Teika Tālivalža 20k2,56.974799380341,24.182142292143
Dzegužkalns Grodņas 15,56.96302,24.06825
centrs Lāčplēša 11,56.956986288607,24.120302908593
centrs Duntes 28,56.9878572758,24.134199066174
Imanta Jūrmalas g. 101,56.953764440005,23.999659532681
centrs Tallinas 36,56.961607041806,24.139326292266
Jugla Kvēles 33,56.982479056157,24.247413548728
Vecmīlgrāvis Vecmīlgrāvja 6,57.02847590247,24.105648068175
Vecmīlgrāvis Rīnūžu 20,57.037926064624,24.089979687341
Zolitūde Lejiņa 9,56.948392578939,24.019422201936
Klīversala Kuģu 26,56.944850556,24.092418333
Maskavas priekšpilsēta Jersikas 37,56.2724775,26.244170556
Iļģuciems Reņģes 2а,56.96569223208,24.062839974843
Bolderāja Stūrmaņu 3,57.034757114775,24.05743060099
Pļavnieki Dzeņu 10,56.940127929851,24.211277833975
centrs J. Daliņa 8,56.970293504203,24.128908937807
Sarkandaugava Lāpstu 15,57.001912793042,24.122580792404
Dzegužkalns,56.96302,24.06825
Bolderāja,57.0278,24.0417
